row,disease,study_name,split,study_id
3210,IBD,VilaAV_2018,train,21
3211,IBD,VilaAV_2018,train,21
3212,IBD,VilaAV_2018,train,21
3213,IBD,VilaAV_2018,train,21
3214,IBD,VilaAV_2018,train,21
3215,IBD,VilaAV_2018,train,21
3216,IBD,VilaAV_2018,train,21
3217,IBD,VilaAV_2018,train,21
3218,IBD,VilaAV_2018,train,21
3219,IBD,VilaAV_2018,train,21
3220,IBD,VilaAV_2018,train,21
3221,IBD,VilaAV_2018,train,21
3222,IBD,VilaAV_2018,train,21
3223,IBD,VilaAV_2018,val,-1
3224,IBD,VilaAV_2018,train,21
3225,IBD,VilaAV_2018,train,21
3226,IBD,VilaAV_2018,train,21
3227,IBD,VilaAV_2018,train,21
3228,IBD,VilaAV_2018,train,21
3229,IBD,VilaAV_2018,train,21
3230,IBD,VilaAV_2018,train,21
3231,IBD,VilaAV_2018,train,21
3232,IBD,VilaAV_2018,train,21
3233,IBD,VilaAV_2018,train,21
3234,IBD,VilaAV_2018,train,21
3235,IBD,VilaAV_2018,val,-1
3236,IBD,VilaAV_2018,train,21
3237,IBD,VilaAV_2018,train,21
3238,IBD,VilaAV_2018,train,21
3239,IBD,VilaAV_2018,train,21
3240,IBD,VilaAV_2018,train,21
3241,IBD,VilaAV_2018,train,21
3242,IBD,VilaAV_2018,train,21
3243,IBD,VilaAV_2018,train,21
3244,IBD,VilaAV_2018,train,21
3245,IBD,VilaAV_2018,train,21
3246,IBD,VilaAV_2018,train,21
3247,IBD,VilaAV_2018,val,-1
3248,IBD,VilaAV_2018,train,21
3249,IBD,VilaAV_2018,train,21
3250,IBD,VilaAV_2018,train,21
3251,IBD,VilaAV_2018,train,21
3252,IBD,VilaAV_2018,train,21
3253,IBD,VilaAV_2018,train,21
3254,IBD,VilaAV_2018,train,21
3255,IBD,VilaAV_2018,val,-1
3256,IBD,VilaAV_2018,train,21
3257,IBD,VilaAV_2018,train,21
3258,IBD,VilaAV_2018,train,21
3259,IBD,VilaAV_2018,train,21
3260,IBD,VilaAV_2018,train,21
3261,IBD,VilaAV_2018,train,21
3262,IBD,VilaAV_2018,train,21
3263,IBD,VilaAV_2018,train,21
3264,IBD,VilaAV_2018,train,21
3265,IBD,VilaAV_2018,train,21
3266,IBD,VilaAV_2018,train,21
3267,IBD,VilaAV_2018,train,21
3268,IBD,VilaAV_2018,train,21
3269,IBD,VilaAV_2018,train,21
3270,IBD,VilaAV_2018,val,-1
3271,IBD,VilaAV_2018,val,-1
3272,IBD,VilaAV_2018,train,21
3273,IBD,VilaAV_2018,train,21
3274,IBD,VilaAV_2018,train,21
3275,IBD,VilaAV_2018,train,21
3276,IBD,VilaAV_2018,val,-1
3277,IBD,VilaAV_2018,train,21
3278,IBD,VilaAV_2018,train,21
3279,IBD,VilaAV_2018,train,21
3280,IBD,VilaAV_2018,val,-1
3281,IBD,VilaAV_2018,train,21
3282,IBD,VilaAV_2018,train,21
3283,IBD,VilaAV_2018,train,21
3284,IBD,VilaAV_2018,train,21
3285,IBD,VilaAV_2018,train,21
3286,IBD,VilaAV_2018,val,-1
3287,IBD,VilaAV_2018,train,21
3288,IBD,VilaAV_2018,train,21
3289,IBD,VilaAV_2018,val,-1
3290,IBD,VilaAV_2018,train,21
3291,IBD,VilaAV_2018,train,21
3292,IBD,VilaAV_2018,train,21
3293,IBD,VilaAV_2018,train,21
3294,IBD,VilaAV_2018,val,-1
3295,IBD,VilaAV_2018,train,21
3296,IBD,VilaAV_2018,train,21
3297,IBD,VilaAV_2018,train,21
3298,IBD,VilaAV_2018,train,21
3299,IBD,VilaAV_2018,train,21
3300,IBD,VilaAV_2018,train,21
3301,IBD,VilaAV_2018,val,-1
3302,IBD,VilaAV_2018,train,21
3303,IBD,VilaAV_2018,train,21
3304,IBD,VilaAV_2018,val,-1
3305,IBD,VilaAV_2018,train,21
3306,IBD,VilaAV_2018,train,21
3307,IBD,VilaAV_2018,train,21
3308,IBD,VilaAV_2018,train,21
3309,IBD,VilaAV_2018,train,21
3310,IBD,VilaAV_2018,train,21
3311,IBD,VilaAV_2018,train,21
3312,IBD,VilaAV_2018,val,-1
3313,IBD,VilaAV_2018,val,-1
3314,IBD,VilaAV_2018,train,21
3315,IBD,VilaAV_2018,train,21
3316,IBD,VilaAV_2018,train,21
3317,IBD,VilaAV_2018,train,21
3318,IBD,VilaAV_2018,val,-1
3319,IBD,VilaAV_2018,train,21
3320,IBD,VilaAV_2018,train,21
3321,IBD,VilaAV_2018,train,21
3322,IBD,VilaAV_2018,train,21
3323,IBD,VilaAV_2018,val,-1
3324,IBD,VilaAV_2018,train,21
3325,IBD,VilaAV_2018,val,-1
3326,IBD,VilaAV_2018,train,21
3327,IBD,VilaAV_2018,train,21
3328,IBD,VilaAV_2018,train,21
3329,IBD,VilaAV_2018,train,21
3330,IBD,VilaAV_2018,val,-1
3331,IBD,VilaAV_2018,train,21
3332,IBD,VilaAV_2018,val,-1
3333,IBD,VilaAV_2018,train,21
3334,IBD,VilaAV_2018,train,21
3335,IBD,VilaAV_2018,train,21
3336,IBD,VilaAV_2018,train,21
3337,IBD,VilaAV_2018,train,21
3338,IBD,VilaAV_2018,train,21
3339,IBD,VilaAV_2018,train,21
3340,IBD,VilaAV_2018,train,21
3341,IBD,VilaAV_2018,train,21
3342,IBD,VilaAV_2018,train,21
3343,IBD,VilaAV_2018,train,21
3344,IBD,VilaAV_2018,train,21
3345,IBD,VilaAV_2018,train,21
3346,IBD,VilaAV_2018,train,21
3347,IBD,VilaAV_2018,val,-1
3348,IBD,VilaAV_2018,train,21
3349,IBD,VilaAV_2018,train,21
3350,IBD,VilaAV_2018,train,21
3351,IBD,VilaAV_2018,train,21
3352,IBD,VilaAV_2018,train,21
3353,IBD,VilaAV_2018,train,21
3354,IBD,VilaAV_2018,train,21
3355,IBD,VilaAV_2018,train,21
3356,IBD,VilaAV_2018,train,21
3357,IBD,VilaAV_2018,train,21
3358,IBD,VilaAV_2018,train,21
3359,IBD,VilaAV_2018,train,21
3360,IBD,VilaAV_2018,train,21
3361,IBD,VilaAV_2018,train,21
3362,IBD,VilaAV_2018,train,21
3363,IBD,VilaAV_2018,train,21
3364,IBD,VilaAV_2018,train,21
3365,IBD,VilaAV_2018,train,21
3366,IBD,VilaAV_2018,train,21
3367,IBD,VilaAV_2018,train,21
3368,IBD,VilaAV_2018,train,21
3369,IBD,VilaAV_2018,train,21
3370,IBD,VilaAV_2018,train,21
3371,IBD,VilaAV_2018,train,21
3372,IBD,VilaAV_2018,train,21
3373,IBD,VilaAV_2018,train,21
3374,IBD,VilaAV_2018,train,21
3375,IBD,VilaAV_2018,train,21
3376,IBD,VilaAV_2018,train,21
3377,IBD,VilaAV_2018,train,21
3378,IBD,VilaAV_2018,train,21
3379,IBD,VilaAV_2018,train,21
3380,IBD,VilaAV_2018,train,21
3381,IBD,VilaAV_2018,train,21
3382,IBD,VilaAV_2018,train,21
3383,IBD,VilaAV_2018,train,21
3384,IBD,VilaAV_2018,train,21
3385,IBD,VilaAV_2018,train,21
3386,IBD,VilaAV_2018,train,21
3387,IBD,VilaAV_2018,train,21
3388,IBD,VilaAV_2018,train,21
3389,IBD,VilaAV_2018,val,-1
3390,IBD,VilaAV_2018,train,21
3391,IBD,VilaAV_2018,train,21
3392,IBD,VilaAV_2018,val,-1
3393,IBD,VilaAV_2018,train,21
3394,IBD,VilaAV_2018,train,21
3395,IBD,VilaAV_2018,train,21
3396,IBD,VilaAV_2018,train,21
3397,IBD,VilaAV_2018,val,-1
3398,IBD,VilaAV_2018,val,-1
3399,IBD,VilaAV_2018,train,21
3400,IBD,VilaAV_2018,train,21
3401,IBD,VilaAV_2018,train,21
3402,IBD,VilaAV_2018,train,21
3403,IBD,VilaAV_2018,train,21
3404,IBD,VilaAV_2018,train,21
3405,IBD,VilaAV_2018,train,21
3406,IBD,VilaAV_2018,train,21
3407,IBD,VilaAV_2018,train,21
3408,IBD,VilaAV_2018,train,21
3409,IBD,VilaAV_2018,train,21
3410,IBD,VilaAV_2018,train,21
3411,IBD,VilaAV_2018,train,21
3412,IBD,VilaAV_2018,train,21
3413,IBD,VilaAV_2018,train,21
3414,IBD,VilaAV_2018,train,21
3415,IBD,VilaAV_2018,train,21
3416,IBD,VilaAV_2018,train,21
3417,IBD,VilaAV_2018,train,21
3418,IBD,VilaAV_2018,train,21
3419,IBD,VilaAV_2018,val,-1
3420,IBD,VilaAV_2018,train,21
3421,IBD,VilaAV_2018,train,21
3422,IBD,VilaAV_2018,train,21
3423,IBD,VilaAV_2018,val,-1
3424,IBD,VilaAV_2018,val,-1
3425,IBD,VilaAV_2018,train,21
3426,IBD,VilaAV_2018,train,21
3427,IBD,VilaAV_2018,train,21
3428,IBD,VilaAV_2018,train,21
3429,IBD,VilaAV_2018,train,21
3430,IBD,VilaAV_2018,train,21
3431,IBD,VilaAV_2018,train,21
3432,IBD,VilaAV_2018,train,21
3433,IBD,VilaAV_2018,train,21
3434,IBD,VilaAV_2018,train,21
3435,IBD,VilaAV_2018,val,-1
3436,IBD,VilaAV_2018,val,-1
3437,IBD,VilaAV_2018,train,21
3438,IBD,VilaAV_2018,train,21
3439,IBD,VilaAV_2018,train,21
3440,IBD,VilaAV_2018,train,21
3441,IBD,VilaAV_2018,train,21
3442,IBD,VilaAV_2018,train,21
3443,IBD,VilaAV_2018,train,21
3444,IBD,VilaAV_2018,train,21
3445,IBD,VilaAV_2018,train,21
3446,IBD,VilaAV_2018,train,21
3447,IBD,VilaAV_2018,val,-1
3448,IBD,VilaAV_2018,val,-1
3449,IBD,VilaAV_2018,train,21
3450,IBD,VilaAV_2018,train,21
3451,IBD,VilaAV_2018,val,-1
3452,IBD,VilaAV_2018,train,21
3453,IBD,VilaAV_2018,train,21
3454,IBD,VilaAV_2018,train,21
3455,IBD,VilaAV_2018,train,21
3456,IBD,VilaAV_2018,train,21
3457,IBD,VilaAV_2018,val,-1
3458,IBD,VilaAV_2018,train,21
3459,IBD,VilaAV_2018,train,21
3460,IBD,VilaAV_2018,train,21
3461,IBD,VilaAV_2018,train,21
3462,IBD,VilaAV_2018,train,21
3463,IBD,VilaAV_2018,train,21
3464,IBD,VilaAV_2018,train,21
3465,IBD,VilaAV_2018,val,-1
3466,IBD,VilaAV_2018,train,21
3467,IBD,VilaAV_2018,train,21
3468,IBD,VilaAV_2018,train,21
3469,IBD,VilaAV_2018,train,21
3470,IBD,VilaAV_2018,train,21
3471,IBD,VilaAV_2018,train,21
3472,IBD,VilaAV_2018,train,21
3473,IBD,VilaAV_2018,train,21
3474,IBD,VilaAV_2018,val,-1
3475,IBD,VilaAV_2018,train,21
3476,IBD,VilaAV_2018,train,21
3477,IBD,VilaAV_2018,train,21
3478,IBD,VilaAV_2018,train,21
3479,IBD,VilaAV_2018,train,21
3480,IBD,VilaAV_2018,train,21
3481,IBD,VilaAV_2018,train,21
3482,IBD,VilaAV_2018,train,21
3483,IBD,VilaAV_2018,train,21
3484,IBD,VilaAV_2018,val,-1
3485,IBD,VilaAV_2018,train,21
3486,IBD,VilaAV_2018,train,21
3487,IBD,VilaAV_2018,train,21
3488,IBD,VilaAV_2018,train,21
3489,IBD,VilaAV_2018,train,21
3490,IBD,VilaAV_2018,val,-1
3491,IBD,VilaAV_2018,train,21
3492,IBD,VilaAV_2018,train,21
3493,IBD,VilaAV_2018,train,21
3494,IBD,VilaAV_2018,train,21
3495,IBD,VilaAV_2018,train,21
3496,IBD,VilaAV_2018,train,21
3497,IBD,VilaAV_2018,train,21
3498,IBD,VilaAV_2018,train,21
3499,IBD,VilaAV_2018,train,21
3500,IBD,VilaAV_2018,train,21
3501,IBD,VilaAV_2018,train,21
3502,IBD,VilaAV_2018,train,21
3503,IBD,VilaAV_2018,train,21
3504,IBD,VilaAV_2018,val,-1
3505,IBD,VilaAV_2018,train,21
3506,IBD,VilaAV_2018,train,21
3507,CRC,YachidaS_2019,train,23
3508,CRC,YachidaS_2019,train,23
3509,CRC,YachidaS_2019,train,23
3510,CRC,YachidaS_2019,train,23
3511,CRC,YachidaS_2019,val,-1
3512,CRC,YachidaS_2019,train,23
3513,adenoma,YachidaS_2019,train,23
3514,CRC,YachidaS_2019,train,23
3515,CRC,YachidaS_2019,train,23
3516,CRC,YachidaS_2019,train,23
3517,CRC,YachidaS_2019,val,-1
3518,adenoma,YachidaS_2019,val,-1
3519,CRC,YachidaS_2019,train,23
3520,CRC,YachidaS_2019,train,23
3521,CRC,YachidaS_2019,train,23
3522,CRC,YachidaS_2019,train,23
3523,adenoma,YachidaS_2019,train,23
3524,adenoma,YachidaS_2019,train,23
3525,CRC,YachidaS_2019,train,23
3526,CRC,YachidaS_2019,train,23
3527,CRC,YachidaS_2019,train,23
3528,CRC,YachidaS_2019,train,23
3529,CRC,YachidaS_2019,train,23
3530,adenoma,YachidaS_2019,val,-1
3531,CRC,YachidaS_2019,train,23
3532,CRC,YachidaS_2019,train,23
3533,CRC,YachidaS_2019,train,23
3534,CRC,YachidaS_2019,train,23
3535,adenoma,YachidaS_2019,train,23
3536,CRC,YachidaS_2019,train,23
3537,CRC,YachidaS_2019,train,23
3538,CRC,YachidaS_2019,train,23
3539,CRC,YachidaS_2019,train,23
3540,CRC,YachidaS_2019,val,-1
3541,adenoma,YachidaS_2019,train,23
3542,CRC,YachidaS_2019,val,-1
3543,CRC,YachidaS_2019,train,23
3544,adenoma,YachidaS_2019,val,-1
3545,CRC,YachidaS_2019,train,23
3546,CRC,YachidaS_2019,train,23
3547,CRC,YachidaS_2019,train,23
3548,CRC,YachidaS_2019,train,23
3549,CRC,YachidaS_2019,train,23
3550,adenoma,YachidaS_2019,train,23
3551,adenoma,YachidaS_2019,train,23
3552,CRC,YachidaS_2019,train,23
3553,CRC,YachidaS_2019,val,-1
3554,CRC,YachidaS_2019,train,23
3555,CRC,YachidaS_2019,train,23
3556,CRC,YachidaS_2019,train,23
3557,adenoma,YachidaS_2019,train,23
3558,CRC,YachidaS_2019,val,-1
3559,CRC,YachidaS_2019,train,23
3560,adenoma,YachidaS_2019,train,23
3561,CRC,YachidaS_2019,train,23
3562,adenoma,YachidaS_2019,train,23
3563,CRC,YachidaS_2019,train,23
3564,CRC,YachidaS_2019,train,23
3565,CRC,YachidaS_2019,train,23
3566,CRC,YachidaS_2019,train,23
3567,CRC,YachidaS_2019,val,-1
3568,adenoma,YachidaS_2019,train,23
3569,adenoma,YachidaS_2019,train,23
3570,adenoma,YachidaS_2019,train,23
3571,adenoma,YachidaS_2019,train,23
3572,CRC,YachidaS_2019,val,-1
3573,CRC,YachidaS_2019,train,23
3574,CRC,YachidaS_2019,val,-1
3575,CRC,YachidaS_2019,train,23
3576,CRC,YachidaS_2019,val,-1
3577,adenoma,YachidaS_2019,train,23
3578,CRC,YachidaS_2019,val,-1
3579,CRC,YachidaS_2019,train,23
3580,CRC,YachidaS_2019,val,-1
3581,adenoma,YachidaS_2019,train,23
3582,CRC,YachidaS_2019,train,23
3583,CRC,YachidaS_2019,train,23
3584,CRC,YachidaS_2019,train,23
3585,CRC,YachidaS_2019,train,23
3586,adenoma,YachidaS_2019,train,23
3587,CRC,YachidaS_2019,train,23
3588,CRC,YachidaS_2019,train,23
3589,CRC,YachidaS_2019,train,23
3590,CRC,YachidaS_2019,train,23
3591,CRC,YachidaS_2019,val,-1
3592,CRC,YachidaS_2019,train,23
3593,adenoma,YachidaS_2019,train,23
3594,CRC,YachidaS_2019,train,23
3595,CRC,YachidaS_2019,train,23
3596,CRC,YachidaS_2019,val,-1
3597,CRC,YachidaS_2019,train,23
3598,CRC,YachidaS_2019,val,-1
3599,CRC,YachidaS_2019,train,23
3600,CRC,YachidaS_2019,val,-1
3601,CRC,YachidaS_2019,train,23
3602,adenoma,YachidaS_2019,train,23
3603,CRC,YachidaS_2019,val,-1
3604,CRC,YachidaS_2019,train,23
3605,adenoma,YachidaS_2019,train,23
3606,adenoma,YachidaS_2019,train,23
3607,CRC,YachidaS_2019,train,23
3608,CRC,YachidaS_2019,train,23
3609,CRC,YachidaS_2019,train,23
3610,adenoma,YachidaS_2019,train,23
3611,adenoma,YachidaS_2019,train,23
3612,CRC,YachidaS_2019,train,23
3613,adenoma,YachidaS_2019,train,23
3614,CRC,YachidaS_2019,val,-1
3615,CRC,YachidaS_2019,train,23
3616,adenoma,YachidaS_2019,train,23
3617,CRC,YachidaS_2019,train,23
3618,CRC,YachidaS_2019,train,23
3619,adenoma,YachidaS_2019,train,23
3620,CRC,YachidaS_2019,train,23
3621,CRC,YachidaS_2019,val,-1
3622,CRC,YachidaS_2019,train,23
3623,CRC,YachidaS_2019,train,23
3624,CRC,YachidaS_2019,train,23
3625,CRC,YachidaS_2019,train,23
3626,CRC,YachidaS_2019,train,23
3627,adenoma,YachidaS_2019,val,-1
3628,adenoma,YachidaS_2019,train,23
3629,CRC,YachidaS_2019,train,23
3630,adenoma,YachidaS_2019,train,23
3631,CRC,YachidaS_2019,train,23
3632,CRC,YachidaS_2019,train,23
3633,CRC,YachidaS_2019,train,23
3634,CRC,YachidaS_2019,train,23
3635,adenoma,YachidaS_2019,train,23
3636,adenoma,YachidaS_2019,val,-1
3637,adenoma,YachidaS_2019,train,23
3638,CRC,YachidaS_2019,train,23
3639,CRC,YachidaS_2019,train,23
3640,CRC,YachidaS_2019,train,23
3641,adenoma,YachidaS_2019,train,23
3642,adenoma,YachidaS_2019,train,23
3643,CRC,YachidaS_2019,val,-1
3644,CRC,YachidaS_2019,train,23
3645,CRC,YachidaS_2019,train,23
3646,CRC,YachidaS_2019,train,23
3647,CRC,YachidaS_2019,train,23
3648,CRC,YachidaS_2019,train,23
3649,CRC,YachidaS_2019,train,23
3650,CRC,YachidaS_2019,train,23
3651,adenoma,YachidaS_2019,train,23
3652,CRC,YachidaS_2019,train,23
3653,adenoma,YachidaS_2019,train,23
3654,adenoma,YachidaS_2019,train,23
3655,CRC,YachidaS_2019,train,23
3656,CRC,YachidaS_2019,train,23
3657,adenoma,YachidaS_2019,train,23
3658,CRC,YachidaS_2019,train,23
3659,adenoma,YachidaS_2019,train,23
3660,adenoma,YachidaS_2019,train,23
3661,CRC,YachidaS_2019,train,23
3662,adenoma,YachidaS_2019,train,23
3663,CRC,YachidaS_2019,train,23
3664,CRC,YachidaS_2019,train,23
3665,CRC,YachidaS_2019,train,23
3666,CRC,YachidaS_2019,train,23
3667,CRC,YachidaS_2019,val,-1
3668,CRC,YachidaS_2019,val,-1
3669,CRC,YachidaS_2019,train,23
3670,CRC,YachidaS_2019,train,23
3671,CRC,YachidaS_2019,train,23
3672,CRC,YachidaS_2019,train,23
3673,CRC,YachidaS_2019,train,23
3674,CRC,YachidaS_2019,train,23
3675,CRC,YachidaS_2019,train,23
3676,adenoma,YachidaS_2019,train,23
3677,CRC,YachidaS_2019,train,23
3678,adenoma,YachidaS_2019,train,23
3679,CRC,YachidaS_2019,train,23
3680,CRC,YachidaS_2019,train,23
3681,CRC,YachidaS_2019,train,23
3682,CRC,YachidaS_2019,train,23
3683,CRC,YachidaS_2019,train,23
3684,CRC,YachidaS_2019,train,23
3685,CRC,YachidaS_2019,train,23
3686,CRC,YachidaS_2019,train,23
3687,CRC,YachidaS_2019,train,23
3688,CRC,YachidaS_2019,train,23
3689,CRC,YachidaS_2019,train,23
3690,CRC,YachidaS_2019,val,-1
3691,adenoma,YachidaS_2019,train,23
3692,CRC,YachidaS_2019,train,23
3693,CRC,YachidaS_2019,train,23
3694,CRC,YachidaS_2019,train,23
3695,CRC,YachidaS_2019,train,23
3696,CRC,YachidaS_2019,train,23
3697,CRC,YachidaS_2019,train,23
3698,adenoma,YachidaS_2019,train,23
3699,CRC,YachidaS_2019,train,23
3700,CRC,YachidaS_2019,train,23
3701,CRC,YachidaS_2019,train,23
3702,CRC,YachidaS_2019,train,23
3703,adenoma,YachidaS_2019,train,23
3704,CRC,YachidaS_2019,train,23
3705,CRC,YachidaS_2019,train,23
3706,CRC,YachidaS_2019,train,23
3707,CRC,YachidaS_2019,train,23
3708,adenoma,YachidaS_2019,train,23
3709,CRC,YachidaS_2019,val,-1
3710,adenoma,YachidaS_2019,train,23
3711,adenoma,YachidaS_2019,train,23
3712,adenoma,YachidaS_2019,train,23
3713,CRC,YachidaS_2019,train,23
3714,CRC,YachidaS_2019,train,23
3715,CRC,YachidaS_2019,val,-1
3716,CRC,YachidaS_2019,train,23
3717,CRC,YachidaS_2019,train,23
3718,CRC,YachidaS_2019,train,23
3719,adenoma,YachidaS_2019,train,23
3720,CRC,YachidaS_2019,train,23
3721,CRC,YachidaS_2019,train,23
3722,adenoma,YachidaS_2019,train,23
3723,CRC,YachidaS_2019,val,-1
3724,CRC,YachidaS_2019,train,23
3725,CRC,YachidaS_2019,train,23
3726,CRC,YachidaS_2019,val,-1
3727,CRC,YachidaS_2019,train,23
3728,CRC,YachidaS_2019,train,23
3729,CRC,YachidaS_2019,train,23
3730,CRC,YachidaS_2019,train,23
3731,CRC,YachidaS_2019,train,23
3732,CRC,YachidaS_2019,train,23
3733,CRC,YachidaS_2019,val,-1
3734,CRC,YachidaS_2019,train,23
3735,CRC,YachidaS_2019,train,23
3736,CRC,YachidaS_2019,train,23
3737,CRC,YachidaS_2019,train,23
3738,CRC,YachidaS_2019,train,23
3739,CRC,YachidaS_2019,train,23
3740,CRC,YachidaS_2019,train,23
3741,CRC,YachidaS_2019,train,23
3742,CRC,YachidaS_2019,val,-1
3743,CRC,YachidaS_2019,train,23
3744,CRC,YachidaS_2019,train,23
3745,CRC,YachidaS_2019,train,23
3746,CRC,YachidaS_2019,train,23
3747,CRC,YachidaS_2019,train,23
3748,CRC,YachidaS_2019,train,23
3749,CRC,YachidaS_2019,train,23
3750,CRC,YachidaS_2019,train,23
3751,CRC,YachidaS_2019,train,23
3752,CRC,YachidaS_2019,val,-1
3753,CRC,YachidaS_2019,train,23
3754,CRC,YachidaS_2019,train,23
3755,CRC,YachidaS_2019,train,23
3756,CRC,YachidaS_2019,train,23
3757,CRC,YachidaS_2019,train,23
3758,CRC,YachidaS_2019,train,23
3759,CRC,YachidaS_2019,train,23
3760,CRC,YachidaS_2019,train,23
3761,CRC,YachidaS_2019,train,23
3762,CRC,YachidaS_2019,train,23
3763,CRC,YachidaS_2019,val,-1
3764,CRC,YachidaS_2019,train,23
3765,CRC,YachidaS_2019,val,-1
3766,adenoma,YachidaS_2019,val,-1
3767,CRC,YachidaS_2019,val,-1
3768,adenoma,YachidaS_2019,train,23
3769,adenoma,YachidaS_2019,train,23
3770,CRC,YachidaS_2019,train,23
3771,CRC,YachidaS_2019,train,23
3772,CRC,YachidaS_2019,train,23
3773,CRC,YachidaS_2019,val,-1
3774,CRC,YachidaS_2019,train,23
3775,CRC,YachidaS_2019,train,23
3776,CRC,YachidaS_2019,train,23
3777,adenoma,YachidaS_2019,train,23
3778,adenoma,YachidaS_2019,val,-1
3779,adenoma,YachidaS_2019,train,23
3780,adenoma,YachidaS_2019,train,23
3781,CRC,YachidaS_2019,train,23
3782,CRC,YachidaS_2019,train,23
3783,CRC,YachidaS_2019,train,23
3784,CRC,YachidaS_2019,train,23
3785,adenoma,YachidaS_2019,val,-1
3786,adenoma,YachidaS_2019,train,23
3787,CRC,YachidaS_2019,train,23
3788,adenoma,YachidaS_2019,train,23
3789,CRC,YachidaS_2019,train,23
3790,adenoma,YachidaS_2019,val,-1
3791,adenoma,YachidaS_2019,train,23
3792,CRC,YachidaS_2019,val,-1
3793,CRC,YachidaS_2019,train,23
3794,CRC,YachidaS_2019,train,23
3795,CRC,YachidaS_2019,train,23
3796,CRC,YachidaS_2019,val,-1
3797,CRC,YachidaS_2019,train,23
3798,CRC,YachidaS_2019,train,23
3799,CRC,YachidaS_2019,train,23
3800,CRC,YachidaS_2019,train,23
3801,CRC,YachidaS_2019,train,23
3802,CRC,YachidaS_2019,val,-1
3803,CRC,YachidaS_2019,train,23
3804,CRC,YachidaS_2019,train,23
3805,CRC,YachidaS_2019,val,-1
3806,CRC,YachidaS_2019,train,23
3807,CRC,YachidaS_2019,train,23
3808,CRC,YachidaS_2019,train,23
3809,CRC,YachidaS_2019,train,23
3810,CRC,YachidaS_2019,train,23
3811,CRC,YachidaS_2019,train,23
3812,CRC,YachidaS_2019,train,23
3813,CRC,YachidaS_2019,train,23
3814,CRC,YachidaS_2019,train,23
3815,CRC,YachidaS_2019,train,23
3816,CRC,YachidaS_2019,train,23
3817,CRC,YachidaS_2019,train,23
3818,CRC,YachidaS_2019,train,23
3819,CRC,YachidaS_2019,train,23
3820,CRC,YachidaS_2019,train,23
3821,CRC,YachidaS_2019,val,-1
3822,CRC,YachidaS_2019,train,23
3823,CRC,YachidaS_2019,train,23
3824,CRC,YachidaS_2019,train,23
3825,CRC,YachidaS_2019,val,-1
3826,CRC,YachidaS_2019,train,23
3827,CRC,YachidaS_2019,train,23
3828,CRC,YachidaS_2019,train,23
3829,CRC,YachidaS_2019,train,23
3830,CRC,YachidaS_2019,val,-1
3831,T2D,GhensiP_2019,train,3
3832,T2D,GhensiP_2019,train,3
3833,T2D,GhensiP_2019,val,-1
3834,mucositis,GhensiP_2019,test,-1
3835,mucositis,GhensiP_2019,val,-1
3836,mucositis,GhensiP_2019,train,-1
3837,mucositis,GhensiP_2019,train,-1
3838,mucositis,GhensiP_2019,train,-1
3839,mucositis,GhensiP_2019,train,-1
3840,mucositis,GhensiP_2019,test,-1
3841,mucositis,GhensiP_2019,train,-1
3842,mucositis,GhensiP_2019,train,-1
3843,mucositis,GhensiP_2019,train,-1
3844,mucositis,GhensiP_2019,val,-1
3845,mucositis,GhensiP_2019,train,-1
3846,mucositis,GhensiP_2019,train,-1
3847,mucositis,GhensiP_2019,train,-1
3848,mucositis,GhensiP_2019,test,-1
3849,mucositis,GhensiP_2019,train,-1
3850,mucositis,GhensiP_2019,train,-1
3851,mucositis,GhensiP_2019,train,-1
3852,mucositis,GhensiP_2019,val,-1
3853,schizophrenia,ZhuF_2020,train,26
3854,schizophrenia,ZhuF_2020,train,26
3855,schizophrenia,ZhuF_2020,val,-1
3856,schizophrenia,ZhuF_2020,val,-1
3857,schizophrenia,ZhuF_2020,train,26
3858,schizophrenia,ZhuF_2020,train,26
3859,schizophrenia,ZhuF_2020,train,26
3860,schizophrenia,ZhuF_2020,train,26
3861,schizophrenia,ZhuF_2020,train,26
3862,schizophrenia,ZhuF_2020,train,26
3863,schizophrenia,ZhuF_2020,val,-1
3864,schizophrenia,ZhuF_2020,train,26
3865,schizophrenia,ZhuF_2020,train,26
3866,schizophrenia,ZhuF_2020,val,-1
3867,schizophrenia,ZhuF_2020,val,-1
3868,schizophrenia,ZhuF_2020,train,26
3869,schizophrenia,ZhuF_2020,train,26
3870,schizophrenia,ZhuF_2020,train,26
3871,schizophrenia,ZhuF_2020,train,26
3872,schizophrenia,ZhuF_2020,train,26
3873,schizophrenia,ZhuF_2020,train,26
3874,schizophrenia,ZhuF_2020,train,26
3875,schizophrenia,ZhuF_2020,train,26
3876,schizophrenia,ZhuF_2020,train,26
3877,schizophrenia,ZhuF_2020,train,26
3878,schizophrenia,ZhuF_2020,train,26
3879,schizophrenia,ZhuF_2020,val,-1
3880,schizophrenia,ZhuF_2020,train,26
3881,schizophrenia,ZhuF_2020,train,26
3882,schizophrenia,ZhuF_2020,train,26
3883,schizophrenia,ZhuF_2020,train,26
3884,schizophrenia,ZhuF_2020,train,26
3885,schizophrenia,ZhuF_2020,train,26
3886,schizophrenia,ZhuF_2020,train,26
3887,schizophrenia,ZhuF_2020,train,26
3888,schizophrenia,ZhuF_2020,train,26
3889,schizophrenia,ZhuF_2020,train,26
3890,schizophrenia,ZhuF_2020,train,26
3891,schizophrenia,ZhuF_2020,train,26
3892,schizophrenia,ZhuF_2020,train,26
